Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Mamãe,2021-06-05 21:23:09,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2021-06-05 21:18:04,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2021-06-05 16:32:29,INAPP_TOP_10,NOTIFICATIONS,BR,,,,GMAIL.COM,,,,0
Mamãe,2021-05-30 16:46:29,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Blue Miracle,GMAIL.COM,,,,0
Mamãe,2021-05-27 15:52:27,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,BR,,,Who Killed Sara?,GMAIL.COM,,,firefox-cadmium,0
Mamãe,2021-05-25 15:45:08,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,BR,,,The Boy Who Harnessed the Wind,GMAIL.COM,,,,0
Mamãe,2021-05-24 16:08:17,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,BR,,,Who Killed Sara?,GMAIL.COM,,,,0
Mamãe,2021-05-23 15:29:11,INAPP_WHAT_TO_WATCH_SUGGESTIONS_HIGHLANDER,NOTIFICATIONS,BR,,,Behind Her Eyes,GMAIL.COM,,,firefox-cadmium,0
Mamãe,2021-05-20 16:59:26,INAPP_COMING_SOON,NOTIFICATIONS,BR,,,Lucifer,GMAIL.COM,,,,0
Mamãe,2021-05-19 16:31:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Woman in the Window,GMAIL.COM,,,,0
Mamãe,2021-05-11 15:53:05,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,BR,,,Outlander,GMAIL.COM,,,,0
Mamãe,2021-05-09 16:24:13,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Invisible City,GMAIL.COM,,,,0
Mamãe,2021-05-06 15:11:03,INAPP_TOP_10,NOTIFICATIONS,BR,,,,GMAIL.COM,,,,0
Mamãe,2021-05-02 16:32:11,INAPP_TOP_10,NOTIFICATIONS,BR,,,,GMAIL.COM,,,,0
Mamãe,2021-05-01 16:49:26,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Brooklyn Nine-Nine,GMAIL.COM,,,,0
Mamãe,2021-04-18 16:36:30,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,BR,,,Outlander,GMAIL.COM,,,,0
Mamãe,2021-04-16 15:24:07,INAPP_COMING_SOON,NOTIFICATIONS,BR,,,Get the Grift,GMAIL.COM,,,,0
Mamãe,2021-04-12 15:43:17,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,Shrek 2,GMAIL.COM,,,,0
Mamãe,2021-04-05 16:47:11,INAPP_COMING_SOON,NOTIFICATIONS,BR,,,Love and Monsters,GMAIL.COM,,,,0
Mamãe,2021-03-29 15:41:31,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Luccas Neto em: Acampamento de Férias 3,GMAIL.COM,,,,0
Mamãe,2021-03-28 16:57:20,INAPP_COMING_SOON,NOTIFICATIONS,BR,,,Luccas Neto em: Acampamento de Férias 3,GMAIL.COM,,,,0
Mamãe,2021-03-28 16:44:41,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Who Killed Sara?,GMAIL.COM,,,,0
Mamãe,2021-03-24 11:33:23,TERMS_OF_USE_UMA,ALERTS,BR,,,,GMAIL.COM,,2021-03-25 03:30:15,--,1
Mamãe,2021-03-22 22:23:22,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2021-03-21 16:51:18,INAPP_COMING_SOON,NOTIFICATIONS,BR,,,Who Killed Sara?,GMAIL.COM,,,firefox-cadmium,0
Mamãe,2021-03-08 15:38:26,INAPP_COMING_SOON,NOTIFICATIONS,BR,,,Coven of Sisters,GMAIL.COM,,,firefox-cadmium,0
Mamãe,2021-03-01 21:03:02,ACCOUNT_BORROWER_VALIDATION_2F2F,ALERTS,BR,,,,GMAIL.COM,,,,0
Mamãe,2021-02-26 16:18:16,INAPP_COMING_SOON,NOTIFICATIONS,BR,,,Crazy About Her,GMAIL.COM,,,,0
Mamãe,2021-02-22 15:19:07,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,I Care a Lot,GMAIL.COM,,,,0
Mamãe,2021-02-17 15:46:26,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Behind Her Eyes,GMAIL.COM,,,,0
Mamãe,2021-02-16 15:46:33,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,The Christmas Chronicles: Part Two,GMAIL.COM,,,,0
Mamãe,2021-02-15 16:59:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Squared Love,GMAIL.COM,,,,0
Mamãe,2021-02-13 21:02:03,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,News of the World,GMAIL.COM,,,,0
Mamãe,2021-02-12 15:52:21,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,O Filho Eterno,GMAIL.COM,,,,0
Mamãe,2021-02-11 16:35:17,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,BR,,,Bridgerton,GMAIL.COM,,,,0
Mamãe,2021-02-11 16:13:29,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,BR,,,The Crown,GMAIL.COM,,,,0
Mamãe,2021-02-06 16:27:39,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Firefly Lane,GMAIL.COM,,,,0
Mamãe,2021-02-05 16:13:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Invisible City,GMAIL.COM,,,,0
Mamãe,2021-02-03 16:34:36,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Invisible City,GMAIL.COM,,,,0
Mamãe,2021-01-29 16:45:42,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Below Zero,GMAIL.COM,,,,0
Mamãe,2021-01-26 16:58:39,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Daughter From Another Mother,GMAIL.COM,,,,0
Mamãe,2021-01-25 16:52:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Fate: The Winx Saga,GMAIL.COM,,,,0
Mamãe,2021-01-19 15:56:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Jumanji: Welcome to the Jungle,GMAIL.COM,,,,0
Mamãe,2021-01-15 20:29:55,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Double Dad,GMAIL.COM,,,,0
Mamãe,2021-01-15 20:24:33,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2021-01-14 15:09:21,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,O Último Virgem,GMAIL.COM,,,,0
Mamãe,2021-01-12 16:55:23,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,BR,,,What Dreams May Come,GMAIL.COM,,,--,0
Mamãe,2021-01-12 16:03:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Surviving Death,GMAIL.COM,,,,0
Mamãe,2021-01-09 16:01:50,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Turbulência,GMAIL.COM,,,,0
Mamãe,2021-01-08 19:43:43,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Lupin,GMAIL.COM,,,,0
Mamãe,2021-01-08 16:28:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,O tempo e o vento,GMAIL.COM,,,,0
Mamãe,2021-01-07 16:36:21,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Pieces of a Woman,GMAIL.COM,,,,0
Mamãe,2020-12-26 15:54:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Bridgerton,GMAIL.COM,,,,0
Mamãe,2020-12-25 15:24:11,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,BR,,,The Christmas Chronicles: Part Two,GMAIL.COM,,,,0
Mamãe,2020-12-24 16:13:24,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Midnight Sky,GMAIL.COM,,,,0
Mamãe,2020-12-23 17:53:58,Confirmation of Add or Change MOP,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-12-23 17:50:47,HITCH_PAYMENT_HOLD_SERIES_M1,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,2020-12-23 17:52:01,,1
Mamãe,2020-12-23 17:50:23,PAYMENT_FAILURE_UMA,ALERTS,BR,,,,GMAIL.COM,,,--,0
Mamãe,2020-12-23 16:09:12,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,BR,,,The Christmas Chronicles,GMAIL.COM,,,,0
Mamãe,2020-12-22 15:56:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Anitta: Made In Honório,GMAIL.COM,,,,0
Mamãe,2020-12-17 16:30:00,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Tiny Pretty Things,GMAIL.COM,,,,0
Mamãe,2020-12-15 16:55:49,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,BR,,,Just Another Christmas,GMAIL.COM,,,,0
Mamãe,2020-12-15 00:11:01,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-12-14 15:25:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,A California Christmas,GMAIL.COM,,,,0
Mamãe,2020-12-12 16:57:34,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,A California Christmas,GMAIL.COM,,,firefox-cadmium,0
Mamãe,2020-12-11 16:17:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Rose Island,GMAIL.COM,,,,0
Mamãe,2020-12-11 15:30:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Canvas,GMAIL.COM,,,,0
Mamãe,2020-12-09 16:34:06,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Canvas,GMAIL.COM,,,firefox-cadmium,0
Mamãe,2020-12-09 15:19:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Skyscraper,GMAIL.COM,,,,0
Mamãe,2020-12-06 15:58:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,O Menino no Espelho,GMAIL.COM,,,,0
Mamãe,2020-12-06 15:28:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Isolados,GMAIL.COM,,,,0
Mamãe,2020-12-04 16:38:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Secret: Dare to Dream,GMAIL.COM,,,,0
Mamãe,2020-12-04 16:16:47,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Fierce,GMAIL.COM,,,,0
Mamãe,2020-12-03 16:44:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Break,GMAIL.COM,,,,0
Mamãe,2020-12-03 15:40:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Just Another Christmas,GMAIL.COM,,,,0
Mamãe,2020-11-29 16:20:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Cilada.com,GMAIL.COM,,,,0
Mamãe,2020-11-29 15:05:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Alucinados,GMAIL.COM,,,,0
Mamãe,2020-11-28 15:34:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Midnight at the Magnolia,GMAIL.COM,,,,0
Mamãe,2020-11-25 15:32:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Christmas Chronicles: Part Two,GMAIL.COM,,,,0
Mamãe,2020-11-24 16:39:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Notes for My Son,GMAIL.COM,,,,0
Mamãe,2020-11-24 16:06:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Hillbilly Elegy,GMAIL.COM,,,,0
Mamãe,2020-11-22 16:53:26,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Notes for My Son,GMAIL.COM,,,,0
Mamãe,2020-11-22 16:12:20,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Hillbilly Elegy,GMAIL.COM,,,,0
Mamãe,2020-11-20 16:02:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Princess Switch: Switched Again,GMAIL.COM,,,,0
Mamãe,2020-11-19 21:49:59,ACCOUNT_BORROWER_VALIDATION,ALERTS,BR,,,,GMAIL.COM,,,,0
Mamãe,2020-11-17 15:59:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Geostorm,GMAIL.COM,,,,0
Mamãe,2020-11-16 15:36:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,What We Wanted,GMAIL.COM,,,,0
Mamãe,2020-11-13 15:39:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Luccas Neto em: O Mapa do Tesouro,GMAIL.COM,,,,0
Mamãe,2020-11-08 15:02:13,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Over the Moon,GMAIL.COM,,,,0
Mamãe,2020-11-06 16:45:06,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,BR,,,Over the Moon,GMAIL.COM,,,,0
Mamãe,2020-11-05 16:47:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Operation Christmas Drop,GMAIL.COM,,,,0
Mamãe,2020-11-03 15:55:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Holidate,GMAIL.COM,,,,0
Mamãe,2020-11-03 15:11:25,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Operation Christmas Drop,GMAIL.COM,,,,0
Mamãe,2020-10-30 23:38:43,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-10-26 16:55:14,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,Somewhere in Time,GMAIL.COM,,,,0
Mamãe,2020-10-26 15:31:25,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,The Impossible,GMAIL.COM,,,,0
Mamãe,2020-10-26 15:18:21,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Holidate,GMAIL.COM,,,,0
Mamãe,2020-10-21 23:54:45,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-10-21 16:37:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Rebecca,GMAIL.COM,,,,0
Mamãe,2020-10-18 15:10:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,It,GMAIL.COM,,,,0
Mamãe,2020-10-16 03:24:09,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-10-15 16:04:36,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Haunting of Bly Manor,GMAIL.COM,,,,0
Mamãe,2020-09-30 16:43:52,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-09-28 15:11:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Enola Holmes,GMAIL.COM,,,,0
Mamãe,2020-09-22 16:57:34,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Fifty Shades of Black,GMAIL.COM,,,,0
Mamãe,2020-09-16 16:51:41,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Paramedic,GMAIL.COM,,,,0
Mamãe,2020-09-16 16:26:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Devil All The Time,GMAIL.COM,,,,0
Mamãe,2020-09-11 16:45:29,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Dad Wanted,GMAIL.COM,,,,0
Mamãe,2020-09-08 16:51:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Fifty Shades Freed,GMAIL.COM,,,,0
Mamãe,2020-09-06 15:10:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,I'm Thinking of Ending Things,GMAIL.COM,,,,0
Mamãe,2020-09-03 16:38:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,"Love, Guaranteed",GMAIL.COM,,,,0
Mamãe,2020-09-02 16:27:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Freaks – You're One of Us,GMAIL.COM,,,,0
Mamãe,2020-09-02 15:13:47,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,I'm Thinking of Ending Things,GMAIL.COM,,,,0
Mamãe,2020-08-31 18:01:54,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Em Prova: Amiga do Inimigo,GMAIL.COM,,,,0
Mamãe,2020-08-31 16:39:12,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Freaks – You're One of Us,GMAIL.COM,,,,0
Mamãe,2020-08-28 22:55:59,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,All Together Now,GMAIL.COM,,,,0
Mamãe,2020-08-19 15:52:49,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,The Sleepover,GMAIL.COM,,,,0
Mamãe,2020-08-16 16:43:44,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,María Magdalena,GMAIL.COM,,,,0
Mamãe,2020-08-16 16:01:10,INAPP_TOP_10,NOTIFICATIONS,BR,,,Project Power,GMAIL.COM,,,,0
Mamãe,2020-08-15 16:33:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Pacific Rim: Uprising,GMAIL.COM,,,,0
Mamãe,2020-08-14 20:57:43,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Project Power,GMAIL.COM,,,,0
Mamãe,2020-08-07 16:27:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Work It,GMAIL.COM,,,,0
Mamãe,2020-08-07 16:17:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Luccas Neto em: O Hotel Magico,GMAIL.COM,,,,0
Mamãe,2020-08-06 16:34:09,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Toc Toc,GMAIL.COM,,,,0
Mamãe,2020-08-05 16:31:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Mystery Lab,GMAIL.COM,,,,0
Mamãe,2020-08-03 15:04:51,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Casa Grande,GMAIL.COM,,,,0
Mamãe,2020-08-02 16:23:42,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,BR,,,Anne with an E,GMAIL.COM,,,,0
Mamãe,2020-08-02 16:16:07,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Mystery Lab,GMAIL.COM,,,,0
Mamãe,2020-07-27 16:23:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Quando o Sol se Põe,GMAIL.COM,,,,0
Mamãe,2020-07-24 20:52:19,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-07-24 19:44:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Offering to the Storm,GMAIL.COM,,,,0
Mamãe,2020-07-24 16:01:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Kissing Booth 2,GMAIL.COM,,,,0
Mamãe,2020-07-22 19:27:15,INAPP_TOP_10,NOTIFICATIONS,BR,,,Dark Desire,GMAIL.COM,,,,0
Mamãe,2020-07-22 16:45:07,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,The Kissing Booth 2,GMAIL.COM,,,firefox-cadmium,0
Mamãe,2020-07-16 15:15:00,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Fatal Affair,GMAIL.COM,,,,0
Mamãe,2020-07-14 16:23:01,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Fatal Affair,GMAIL.COM,,,,0
Mamãe,2020-07-10 16:52:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Old Guard,GMAIL.COM,,,,0
Mamãe,2020-07-08 16:23:09,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,The Old Guard,GMAIL.COM,,,,0
Mamãe,2020-07-04 15:10:39,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Thiago Ventura: POKAS,GMAIL.COM,,,,0
Mamãe,2020-07-03 15:55:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,American Sniper,GMAIL.COM,,,,0
Mamãe,2020-07-02 16:20:02,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,Heartland,GMAIL.COM,,,,0
Mamãe,2020-07-02 15:45:06,INAPP_TOP_10,NOTIFICATIONS,BR,,,Baby Driver,GMAIL.COM,,,,0
Mamãe,2020-07-02 15:22:42,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Quanto Tempo o Tempo Tem,GMAIL.COM,,,,0
Mamãe,2020-06-26 16:12:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Wonder Woman,GMAIL.COM,,,,0
Mamãe,2020-06-25 23:53:38,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-06-21 02:21:06,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-06-19 18:53:23,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,BR,,,Girls from Ipanema,GMAIL.COM,,,,0
Mamãe,2020-06-17 16:53:10,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Girls from Ipanema,GMAIL.COM,,,firefox-cadmium,0
Mamãe,2020-06-14 16:08:05,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Irmão do Jorel,GMAIL.COM,,,,0
Mamãe,2020-06-14 15:57:03,INAPP_TOP_10,NOTIFICATIONS,BR,,,365 Days,GMAIL.COM,,,,0
Mamãe,2020-06-10 16:46:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Reality Z,GMAIL.COM,,,,0
Mamãe,2020-06-09 15:13:20,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,King Arthur: Legend of the Sword,GMAIL.COM,,,,0
Mamãe,2020-06-08 15:37:11,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Reality Z,GMAIL.COM,,,,0
Mamãe,2020-06-02 15:11:24,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Unforgettable,GMAIL.COM,,,,0
Mamãe,2020-06-01 16:31:22,INAPP_TOP_10,NOTIFICATIONS,BR,,,Intuition,GMAIL.COM,,,,0
Mamãe,2020-06-01 15:26:11,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,BR,,,Inside Out,GMAIL.COM,,,,0
Mamãe,2020-06-01 15:24:07,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Saving Private Ryan,GMAIL.COM,,,,0
Mamãe,2020-05-27 16:35:05,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,The Mist,GMAIL.COM,,,,0
Mamãe,2020-05-27 16:35:05,INAPP_TOP_10,NOTIFICATIONS,BR,,,Snowpiercer,GMAIL.COM,,,,0
Mamãe,2020-05-26 15:56:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Snowpiercer,GMAIL.COM,,,,0
Mamãe,2020-05-25 15:15:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Happy Death Day,GMAIL.COM,,,,0
Mamãe,2020-05-23 16:07:14,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Snowpiercer,GMAIL.COM,,,,0
Mamãe,2020-05-18 21:45:04,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-05-13 16:15:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Wrong Missy,GMAIL.COM,,,,0
Mamãe,2020-05-10 22:16:37,NEW_DEVICE_LOGIN,EMAIL,BR,pt-BR,pt-BR,,GMAIL.COM,,,,0
Mamãe,2020-05-10 16:08:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,18 Presents,GMAIL.COM,,,,0
Mamãe,2020-05-03 16:07:05,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Anacondas: The Hunt for the Blood Orchid,GMAIL.COM,,,,0
Mamãe,2020-05-03 15:59:00,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,Heidi,GMAIL.COM,,,,0
Mamãe,2020-05-03 15:03:54,INAPP_TOP_10,NOTIFICATIONS,BR,,,The Half Of It,GMAIL.COM,,,,0
Mamãe,2020-05-01 18:47:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Half Of It,GMAIL.COM,,,,0
Mamãe,2020-04-30 16:00:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Dangerous Lies,GMAIL.COM,,,,0
Mamãe,2020-04-30 15:36:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Rich in Love,GMAIL.COM,,,,0
Mamãe,2020-04-28 17:23:41,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,BR,,,The Mist,GMAIL.COM,,,,0
Mamãe,2020-04-24 16:13:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Extraction,GMAIL.COM,,,,0
Mamãe,2020-04-23 15:43:04,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,The Half Of It,GMAIL.COM,,,,0
Mamãe,2020-04-22 16:35:09,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Rich in Love,GMAIL.COM,,,,0
Mamãe,2020-04-21 16:07:16,INAPP_TOP_10,NOTIFICATIONS,BR,,,Too Hot to Handle,GMAIL.COM,,,,0
Mamãe,2020-04-17 15:33:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Sergio,GMAIL.COM,,,,0
Mamãe,2020-04-12 16:32:09,INAPP_TOP_10,NOTIFICATIONS,BR,,,Money Heist,GMAIL.COM,,,,0
Mamãe,2020-04-12 15:36:01,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,María Magdalena,GMAIL.COM,,,,0
Mamãe,2020-04-10 16:24:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Love Wedding Repeat,GMAIL.COM,,,,0
Mamãe,2020-04-07 16:55:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Angel Eyes,GMAIL.COM,,,,0
Mamãe,2020-04-07 15:33:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Intern,GMAIL.COM,,,,0
Mamãe,2020-03-29 16:22:05,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,BR,,,Holiday in the Wild,GMAIL.COM,,,,0
